rank,condition,seed,control_aa,treatment_aa,aa_gain_pp,control_af,treatment_af,af_reduction_pp,effective_rank_change,overlap_reduction,basis_overlap_reduction,control_effective_rank,treatment_effective_rank,control_prototype_overlap,treatment_prototype_overlap,control_basis_overlap,treatment_basis_overlap
16,gaussian_object_aware,8415,79.26635568601128,80.38839616645558,1.1220404804442978,3.621185385449735,2.052786173505251,1.568399211944484,-33.9732666015625,-0.30995413661003113,-0.6397868394851685,163.79296875,129.8197021484375,0.08213409781455994,0.39208823442459106,0.2896518111228943,0.9294386506080627
16,gaussian_object_aware,8417,79.89184946284342,80.00041950800916,0.10857004516573454,2.716136158347909,2.722237957213785,-0.006101798865875807,-32.07469177246094,-0.2832106053829193,-0.6689847409725189,163.46432495117188,131.38963317871094,0.08604118227958679,0.3692517876625061,0.3211704194545746,0.9901551604270935
16,gaussian_object_aware,8419,79.19356438514342,80.43116242762562,1.2375980424822046,3.556821043609751,2.386110966884913,1.1707100767248382,-33.72209167480469,-0.3050832375884056,-0.7145930975675583,163.7560272216797,130.033935546875,0.08053527027368546,0.38561850786209106,0.2469356805086136,0.9615287780761719
16,gaussian_object_aware,8421,79.45936307262211,80.14478918656958,0.6854261139474715,3.198378488250798,2.2373842485839472,0.9609942396668507,-35.139862060546875,-0.31582868844270706,-0.5953247249126434,164.15122985839844,129.01136779785156,0.08054997771978378,0.39637866616249084,0.3130575120449066,0.90838223695755
16,gaussian_object_aware,8423,79.3903371677928,80.12923384985262,0.7388966820598313,3.3339772018311145,2.3709934553295158,0.9629837465015987,-36.05061340332031,-0.32812388241291046,-0.44733354449272156,164.1682891845703,128.11767578125,0.07943980395793915,0.4075636863708496,0.3617818057537079,0.8091153502464294
16,gaussian_object_aware,8425,79.3298013775408,80.33512541736823,1.0053240398274284,3.076270534328281,2.3944386841076177,0.6818318502206631,-31.776382446289062,-0.2869662791490555,-0.7313076257705688,164.56134033203125,132.7849578857422,0.07786191999912262,0.3648281991481781,0.2506604790687561,0.981968104839325
16,gaussian_object_aware,8427,80.05860870599136,80.18237407154567,0.12376536555430562,2.7129253601206726,2.535660939940483,0.17726442018018984,-34.0679931640625,-0.30320772528648376,-0.5694601535797119,163.2695770263672,129.2015838623047,0.08448493480682373,0.3876926600933075,0.3624633550643921,0.931923508644104
16,gaussian_object_aware,8429,79.10256155300384,80.3440314775459,1.2414699245420593,3.3004699188076665,2.343713228434232,0.9567566903734344,-32.26332092285156,-0.29215970635414124,-0.5973025262355804,163.31381225585938,131.0504913330078,0.08722957968711853,0.37938928604125977,0.25827106833457947,0.8555735945701599
16,gaussian_prototype_only,8411,79.02245177653677,79.74001709062631,0.7175653140895406,3.45856522566795,2.8411700959877835,0.6173951296801667,-31.222244262695312,-0.31415529549121857,-0.006714344024658203,163.68405151367188,132.46180725097656,0.08432357013225555,0.3984788656234741,0.2897659242153168,0.296480268239975
16,gaussian_prototype_only,8413,79.72979108729795,79.39077023014076,-0.33902085715719465,3.0940915003958795,3.4443895971753853,-0.35029809677950574,-32.03712463378906,-0.3091591075062752,-0.022221148014068604,163.5757598876953,131.53863525390625,0.08413302153348923,0.3932921290397644,0.255384236574173,0.2776053845882416
16,gaussian_prototype_only,8415,79.26635568601128,79.73563544855989,0.46927976254860937,3.621185385449735,3.2961923164293037,0.32499306902043124,-31.459381103515625,-0.31219178438186646,0.004588037729263306,163.79296875,132.33358764648438,0.08213409781455994,0.3943258821964264,0.2896518111228943,0.285063773393631
16,gaussian_prototype_only,8417,79.89184946284342,79.61213419357239,-0.27971526927103696,2.716136158347909,3.232847511955159,-0.5167113536072501,-31.237152099609375,-0.3078071177005768,0.04595330357551575,163.46432495117188,132.2271728515625,0.08604118227958679,0.3938482999801636,0.3211704194545746,0.27521711587905884
16,gaussian_prototype_only,8419,79.19356438514342,79.59088373540561,0.3973193502621939,3.556821043609751,2.9698898642262574,0.5869311793834937,-33.464263916015625,-0.3345233127474785,-0.01432470977306366,163.7560272216797,130.29176330566406,0.08053527027368546,0.41505858302116394,0.2469356805086136,0.26126039028167725
16,gaussian_prototype_only,8421,79.45936307262211,80.31551634610119,0.8561532734790802,3.198378488250798,2.402802437525589,0.795576050725209,-33.31352233886719,-0.32862211018800735,0.019646525382995605,164.15122985839844,130.83770751953125,0.08054997771978378,0.40917208790779114,0.3130575120449066,0.293410986661911
16,gaussian_prototype_only,8423,79.3903371677928,79.82076615854965,0.4304289907568517,3.3339772018311145,2.93705308214791,0.3969241196832045,-33.42364501953125,-0.3273875266313553,0.034087926149368286,164.1682891845703,130.74464416503906,0.07943980395793915,0.40682733058929443,0.3617818057537079,0.3276938796043396
16,gaussian_prototype_only,8425,79.3298013775408,79.73440499348695,0.4046036159461437,3.076270534328281,3.2045150488533007,-0.12824451452501995,-33.93988037109375,-0.33655522763729095,-0.013612866401672363,164.56134033203125,130.6214599609375,0.07786191999912262,0.4144171476364136,0.2506604790687561,0.26427334547042847
16,gaussian_prototype_only,8427,80.05860870599136,79.67167112849175,-0.38693757749960866,2.7129253601206726,3.0665955788949466,-0.35367021877427396,-32.50416564941406,-0.3165484666824341,0.03671100735664368,163.2695770263672,130.76541137695312,0.08448493480682373,0.4010334014892578,0.3624633550643921,0.3257523477077484
16,gaussian_prototype_only,8429,79.10256155300384,79.81764413676186,0.7150825837580186,3.3004699188076665,2.7629458814075125,0.537524037400154,-32.63093566894531,-0.3233421742916107,-0.021734535694122314,163.31381225585938,130.68287658691406,0.08722957968711853,0.41057175397872925,0.25827106833457947,0.2800056040287018
16,inverse_object_aware,8411,79.02245177653677,79.31476166990288,0.29230989336610946,3.45856522566795,3.312928927897173,0.14563629777077702,-4.0095672607421875,-0.01683344691991806,-0.6144545376300812,163.68405151367188,159.6744842529297,0.08432357013225555,0.10115701705217361,0.2897659242153168,0.904220461845398
16,inverse_object_aware,8413,79.72979108729795,79.87762986052725,0.14783877322929584,3.0940915003958795,3.155763655214268,-0.0616721548183885,-4.1248931884765625,-0.0236499086022377,-0.36094680428504944,163.5757598876953,159.45086669921875,0.08413302153348923,0.10778293013572693,0.255384236574173,0.6163310408592224
16,inverse_object_aware,8415,79.26635568601128,79.48587682831696,0.21952114230568043,3.621185385449735,3.2174264585558174,0.40375892689391746,-4.486724853515625,-0.02409762144088745,-0.4491922855377197,163.79296875,159.30624389648438,0.08213409781455994,0.10623171925544739,0.2896518111228943,0.738844096660614
16,inverse_object_aware,8417,79.89184946284342,79.19005392752423,-0.7017955353191923,2.716136158347909,3.5571346932593966,-0.8409985349114875,-3.7034759521484375,-0.015136055648326874,-0.24988380074501038,163.46432495117188,159.76084899902344,0.08604118227958679,0.10117723792791367,0.3211704194545746,0.571054220199585
16,inverse_object_aware,8419,79.19356438514342,79.99412773028187,0.8005633451384568,3.556821043609751,2.8459650380009958,0.7108560056087554,-4.7417449951171875,-0.024101682007312775,-0.5690035670995712,163.7560272216797,159.0142822265625,0.08053527027368546,0.10463695228099823,0.2469356805086136,0.8159392476081848
16,inverse_object_aware,8421,79.45936307262211,79.22575838598974,-0.23360468663237555,3.198378488250798,3.6126557691242978,-0.4142772808734998,-4.90338134765625,-0.02152201533317566,-0.35161522030830383,164.15122985839844,159.2478485107422,0.08054997771978378,0.10207199305295944,0.3130575120449066,0.6646727323532104
16,inverse_object_aware,8423,79.3903371677928,79.77377034342915,0.3834331756363554,3.3339772018311145,2.9641417603658304,0.369835441465284,-5.24261474609375,-0.027339622378349304,-0.3103778064250946,164.1682891845703,158.92567443847656,0.07943980395793915,0.10677942633628845,0.3617818057537079,0.6721596121788025
