cohort,seed,arm,stage,metric,value,unit
replication,13406,lowrank,10,new_miou,1.388027014648816,percent
replication,13406,lowrank,10,old_boundary_iou,5.762246699902546,percent
replication,13406,lowrank,10,old_boundary_margin,5.569128036499023,logit
replication,13406,lowrank,10,old_miou,17.251259511269932,percent
replication,13406,lowrank,2,all_miou,68.26528392312714,percent
replication,13406,lowrank,2,new_miou,69.64325035294256,percent
replication,13406,lowrank,2,old_boundary_iou,35.156476695829596,percent
replication,13406,lowrank,2,old_boundary_margin,3.236499309539795,logit
replication,13406,lowrank,2,old_miou,67.25463464212052,percent
replication,13406,lowrank,3,all_miou,51.48310698932514,percent
replication,13406,lowrank,3,new_miou,22.426594092801324,percent
replication,13406,lowrank,3,old_boundary_iou,29.373285945829387,percent
replication,13406,lowrank,3,old_boundary_margin,3.2915987968444824,logit
replication,13406,lowrank,3,old_miou,52.231892753121336,percent
replication,13406,lowrank,4,all_miou,43.921375108341316,percent
replication,13406,lowrank,4,new_miou,29.20129244266153,percent
replication,13406,lowrank,4,old_boundary_iou,24.779504696626507,percent
replication,13406,lowrank,4,old_boundary_margin,1.9886049032211304,logit
replication,13406,lowrank,4,old_miou,43.505747750429045,percent
replication,13406,lowrank,5,all_miou,42.63761793406988,percent
replication,13406,lowrank,5,new_miou,68.76591626467359,percent
replication,13406,lowrank,5,old_boundary_iou,21.301276168145797,percent
replication,13406,lowrank,5,old_boundary_margin,1.7141339778900146,logit
replication,13406,lowrank,5,old_miou,39.48827325424964,percent
replication,13406,lowrank,6,all_miou,34.30617405973017,percent
replication,13406,lowrank,6,new_miou,6.089186164542522,percent
replication,13406,lowrank,6,old_boundary_iou,21.50994315814708,percent
replication,13406,lowrank,6,old_boundary_margin,8.632123947143555,logit
replication,13406,lowrank,6,old_miou,35.09158841941797,percent
replication,13406,lowrank,7,all_miou,29.789442006049825,percent
replication,13406,lowrank,7,new_miou,7.052336171601812,percent
replication,13406,lowrank,7,old_boundary_iou,15.338782161124124,percent
replication,13406,lowrank,7,old_boundary_margin,4.82239294052124,logit
replication,13406,lowrank,7,old_miou,30.844353588255842,percent
replication,13406,lowrank,8,all_miou,24.836848721192133,percent
replication,13406,lowrank,8,new_miou,3.6256753543606948,percent
replication,13406,lowrank,8,old_boundary_iou,12.543806968329951,percent
replication,13406,lowrank,8,old_boundary_margin,3.2621054649353027,logit
replication,13406,lowrank,8,old_miou,26.89573080266019,percent
replication,13406,lowrank,9,all_miou,16.845955643952166,percent
replication,13406,lowrank,9,new_miou,10.670889204315383,percent
replication,13406,lowrank,9,old_boundary_iou,7.2141211895954696,percent
replication,13406,lowrank,9,old_boundary_margin,2.0586695671081543,logit
replication,13406,lowrank,9,old_miou,18.082513627834295,percent
replication,13406,lowrank_ssr,1,all_miou,72.55780766348391,percent
replication,13406,lowrank_ssr,1,new_miou,31.456015758704243,percent
replication,13406,lowrank_ssr,1,old_boundary_iou,36.43871851697104,percent
replication,13406,lowrank_ssr,1,old_boundary_margin,3.4027700424194336,logit
replication,13406,lowrank_ssr,1,old_miou,74.91591945302744,percent
replication,13406,lowrank_ssr,10,all_miou,16.417959250907053,percent
replication,13406,lowrank_ssr,10,new_miou,1.7332066217952482,percent
replication,13406,lowrank_ssr,10,old_boundary_iou,6.617198138078387,percent
replication,13406,lowrank_ssr,10,old_boundary_margin,5.971063137054443,logit
replication,13406,lowrank_ssr,10,old_miou,18.054944086697517,percent
replication,13406,lowrank_ssr,2,all_miou,66.39276618443623,percent
replication,13406,lowrank_ssr,2,new_miou,64.04990608138958,percent
replication,13406,lowrank_ssr,2,old_boundary_iou,35.093409848760594,percent
replication,13406,lowrank_ssr,2,old_boundary_margin,2.923078775405884,logit
replication,13406,lowrank_ssr,2,old_miou,66.08867240444222,percent
replication,13406,lowrank_ssr,3,all_miou,55.44327200969475,percent
replication,13406,lowrank_ssr,3,new_miou,25.627188188709997,percent
replication,13406,lowrank_ssr,3,old_boundary_iou,30.450633277165824,percent
replication,13406,lowrank_ssr,3,old_boundary_margin,4.039146423339844,logit
replication,13406,lowrank_ssr,3,old_miou,56.10843851389874,percent
replication,13406,lowrank_ssr,4,all_miou,48.10476566419622,percent
replication,13406,lowrank_ssr,4,new_miou,31.539905382210385,percent
replication,13406,lowrank_ssr,4,old_boundary_iou,26.405711734790838,percent
replication,13406,lowrank_ssr,4,old_boundary_margin,2.0925652980804443,logit
replication,13406,lowrank_ssr,4,old_miou,47.615350645209105,percent
replication,13406,lowrank_ssr,5,all_miou,46.170435548376155,percent
replication,13406,lowrank_ssr,5,new_miou,67.93025656714809,percent
replication,13406,lowrank_ssr,5,old_boundary_iou,22.87470653868359,percent
replication,13406,lowrank_ssr,5,old_boundary_margin,1.8104599714279175,logit
replication,13406,lowrank_ssr,5,old_miou,43.04113419801864,percent
replication,13406,lowrank_ssr,6,all_miou,37.981237946702606,percent
replication,13406,lowrank_ssr,6,new_miou,8.694793960542672,percent
replication,13406,lowrank_ssr,6,old_boundary_iou,22.173486142680527,percent
replication,13406,lowrank_ssr,6,old_boundary_margin,8.434089660644531,logit
replication,13406,lowrank_ssr,6,old_miou,38.52632698966377,percent
replication,13406,lowrank_ssr,7,all_miou,33.151307129904175,percent
replication,13406,lowrank_ssr,7,new_miou,9.402714962417328,percent
replication,13406,lowrank_ssr,7,old_boundary_iou,19.6895121879516,percent
replication,13406,lowrank_ssr,7,old_boundary_margin,5.301419258117676,logit
replication,13406,lowrank_ssr,7,old_miou,33.92094381022589,percent
replication,13406,lowrank_ssr,8,all_miou,25.602409801637886,percent
replication,13406,lowrank_ssr,8,new_miou,4.080485240908543,percent
replication,13406,lowrank_ssr,8,old_boundary_iou,14.801114866945191,percent
replication,13406,lowrank_ssr,8,old_boundary_margin,3.259107828140259,logit
replication,13406,lowrank_ssr,8,old_miou,27.233681172318047,percent
replication,13406,lowrank_ssr,9,all_miou,17.980768033633993,percent
replication,13406,lowrank_ssr,9,new_miou,12.109292382451068,percent
replication,13406,lowrank_ssr,9,old_boundary_iou,7.516872383672552,percent
replication,13406,lowrank_ssr,9,old_boundary_margin,2.222342014312744,logit
replication,13406,lowrank_ssr,9,old_miou,18.67829281564748,percent
replication,13407,lowrank,1,all_miou,72.63517748443182,percent
replication,13407,lowrank,1,new_miou,32.8702533303858,percent
replication,13407,lowrank,1,old_boundary_iou,37.83069762565016,percent
replication,13407,lowrank,1,old_boundary_margin,3.2785115242004395,logit
replication,13407,lowrank,1,old_miou,74.8352595269125,percent
replication,13407,lowrank,10,all_miou,13.7579950056598,percent
replication,13407,lowrank,10,new_miou,1.8062845224883675,percent
replication,13407,lowrank,10,old_boundary_iou,5.779511899262959,percent
replication,13407,lowrank,10,old_boundary_margin,6.042590618133545,logit
replication,13407,lowrank,10,old_miou,14.97069084783391,percent
replication,13407,lowrank,2,all_miou,67.97950320627544,percent
replication,13407,lowrank,2,new_miou,66.07376960953545,percent
replication,13407,lowrank,2,old_boundary_iou,36.97323502933927,percent
replication,13407,lowrank,2,old_boundary_margin,3.493504047393799,logit
replication,13407,lowrank,2,old_miou,67.06550658789862,percent
replication,13407,lowrank,3,all_miou,54.890661712461494,percent
replication,13407,lowrank,3,new_miou,21.1110885549666,percent
replication,13407,lowrank,3,old_boundary_iou,31.82220049656192,percent
replication,13407,lowrank,3,old_boundary_margin,3.0663037300109863,logit
replication,13407,lowrank,3,old_miou,56.350986527845826,percent
replication,13407,lowrank,4,all_miou,45.73197819533566,percent
replication,13407,lowrank,4,new_miou,29.73074250240716,percent
replication,13407,lowrank,4,old_boundary_iou,26.777467802546873,percent
replication,13407,lowrank,4,old_boundary_margin,2.034248113632202,logit
replication,13407,lowrank,4,old_miou,45.42354147347278,percent
replication,13407,lowrank,5,all_miou,43.49931754524895,percent
replication,13407,lowrank,5,new_miou,70.80845285542789,percent
replication,13407,lowrank,5,old_boundary_iou,20.212699703150932,percent
replication,13407,lowrank,5,old_boundary_margin,1.764845609664917,logit
replication,13407,lowrank,5,old_miou,40.278585947809866,percent
replication,13407,lowrank,6,all_miou,36.462350355383,percent
replication,13407,lowrank,6,new_miou,6.853752908436291,percent
replication,13407,lowrank,6,old_boundary_iou,20.669839672648273,percent
replication,13407,lowrank,6,old_boundary_margin,8.367778778076172,logit
replication,13407,lowrank,6,old_miou,37.45356178482603,percent
replication,13407,lowrank,7,all_miou,32.789069433746484,percent
replication,13407,lowrank,7,new_miou,10.19514212656322,percent
replication,13407,lowrank,7,old_boundary_iou,14.104006527786433,percent
replication,13407,lowrank,7,old_boundary_margin,5.152897357940674,logit
replication,13407,lowrank,7,old_miou,33.6689154631997,percent
replication,13407,lowrank,8,all_miou,28.890984408510832,percent
replication,13407,lowrank,8,new_miou,5.258800561533675,percent
replication,13407,lowrank,8,old_boundary_iou,11.219900873157563,percent
replication,13407,lowrank,8,old_boundary_margin,3.4985930919647217,logit
replication,13407,lowrank,8,old_miou,30.118782444981164,percent
replication,13407,lowrank,9,all_miou,17.563962906006488,percent
replication,13407,lowrank,9,new_miou,13.441593036849323,percent
replication,13407,lowrank,9,old_boundary_iou,6.644860186501139,percent
replication,13407,lowrank,9,old_boundary_margin,2.4968016147613525,logit
replication,13407,lowrank,9,old_miou,17.22090739480862,percent
replication,13407,lowrank_ssr,1,all_miou,72.61616280975319,percent
replication,13407,lowrank_ssr,1,new_miou,32.910699383722445,percent
replication,13407,lowrank_ssr,1,old_boundary_iou,37.8421137502223,percent
replication,13407,lowrank_ssr,1,old_boundary_margin,3.277207374572754,logit
replication,13407,lowrank_ssr,1,old_miou,74.80879669844096,percent
replication,13407,lowrank_ssr,10,all_miou,15.764127413592025,percent
replication,13407,lowrank_ssr,10,new_miou,3.0219372117539076,percent
replication,13407,lowrank_ssr,10,old_boundary_iou,6.683926667608307,percent
replication,13407,lowrank_ssr,10,old_boundary_margin,5.315633773803711,logit
replication,13407,lowrank_ssr,10,old_miou,16.81018572428937,percent
replication,13407,lowrank_ssr,2,all_miou,66.89439202541291,percent
replication,13407,lowrank_ssr,2,new_miou,63.59300320986944,percent
replication,13407,lowrank_ssr,2,old_boundary_iou,36.55875514443011,percent
replication,13407,lowrank_ssr,2,old_boundary_margin,3.3153939247131348,logit
replication,13407,lowrank_ssr,2,old_miou,66.30438730354935,percent
replication,13407,lowrank_ssr,3,all_miou,55.20699521907769,percent
replication,13407,lowrank_ssr,3,new_miou,22.147201134687357,percent
replication,13407,lowrank_ssr,3,old_boundary_iou,31.04793779247356,percent
replication,13407,lowrank_ssr,3,old_boundary_margin,3.5334384441375732,logit
replication,13407,lowrank_ssr,3,old_miou,56.27954816529147,percent
replication,13407,lowrank_ssr,4,all_miou,47.804936928522466,percent
replication,13407,lowrank_ssr,4,new_miou,31.805716874141314,percent
replication,13407,lowrank_ssr,4,old_boundary_iou,25.553723850822053,percent
replication,13407,lowrank_ssr,4,old_boundary_margin,2.0983705520629883,logit
replication,13407,lowrank_ssr,4,old_miou,47.20504034214422,percent
replication,13407,lowrank_ssr,5,all_miou,45.92221511336797,percent
replication,13407,lowrank_ssr,5,new_miou,70.56471374798414,percent
replication,13407,lowrank_ssr,5,old_boundary_iou,20.065633136026435,percent
replication,13407,lowrank_ssr,5,old_boundary_margin,1.824404239654541,logit
replication,13407,lowrank_ssr,5,old_miou,42.55757585633541,percent
replication,13407,lowrank_ssr,6,all_miou,39.1286901677555,percent
replication,13407,lowrank_ssr,6,new_miou,12.393934247264614,percent
replication,13407,lowrank_ssr,6,old_boundary_iou,19.860265604439036,percent
replication,13407,lowrank_ssr,6,old_boundary_margin,8.459226608276367,logit
replication,13407,lowrank_ssr,6,old_miou,39.6624705703233,percent
replication,13407,lowrank_ssr,7,all_miou,34.02097986315271,percent
replication,13407,lowrank_ssr,7,new_miou,10.616607597663235,percent
replication,13407,lowrank_ssr,7,old_boundary_iou,18.59654151058402,percent
replication,13407,lowrank_ssr,7,old_boundary_margin,5.297201633453369,logit
replication,13407,lowrank_ssr,7,old_miou,34.569798101324025,percent
replication,13407,lowrank_ssr,8,all_miou,28.465712398672103,percent
replication,13407,lowrank_ssr,8,new_miou,4.141829687939458,percent
replication,13407,lowrank_ssr,8,old_boundary_iou,10.806866409844531,percent
replication,13407,lowrank_ssr,8,old_boundary_margin,3.438692331314087,logit
replication,13407,lowrank_ssr,8,old_miou,30.1450663392211,percent
replication,13407,lowrank_ssr,9,all_miou,19.093981520481996,percent
replication,13407,lowrank_ssr,9,new_miou,14.645575371629564,percent
replication,13407,lowrank_ssr,9,old_boundary_iou,6.538233510541833,percent
replication,13407,lowrank_ssr,9,old_boundary_margin,2.756566047668457,logit
replication,13407,lowrank_ssr,9,old_miou,19.282857256072475,percent
