rank,method,seed,coefficient,avg_accuracy,avg_forgetting,result_file
16,kd_mas,17449,1.0,80.6565790878763,2.0769648586561766,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_mas/seed_17449/result.json
16,kd_si,17431,0.001,79.4170923690011,3.289488158484345,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17431/result.json
16,kd_si,17433,0.001,79.82357756316097,2.836849291010244,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17433/result.json
16,kd_si,17435,0.001,79.75427054806644,3.078235588663739,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17435/result.json
16,kd_si,17437,0.001,78.84518366081157,3.887014498036672,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17437/result.json
16,kd_si,17439,0.001,79.21152911109016,3.5096521192984644,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17439/result.json
16,kd_si,17441,0.001,79.31393848097632,3.1583997015884906,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17441/result.json
16,kd_si,17443,0.001,79.7225290940161,2.983611953174697,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17443/result.json
16,kd_si,17445,0.001,78.94961012666771,3.5726724067232896,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17445/result.json
16,kd_si,17447,0.001,79.3748552886569,3.103456994509015,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17447/result.json
16,kd_si,17449,0.001,79.05276573189313,3.5631242499594236,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_fig6_fixedkd_regularizers_2node_20260905_r1_cub_fixedkd_lowrank_regularizers/rank_16/confirmation/kd_si/seed_17449/result.json
