task_family,dataset,model,run_id,recipe,distance_mapping,seed,data_offset,n_edits,metric,value,result_path
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9315/results.json,ssr_only,projective,9315,500,100,locality,37.56085858585858,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9315/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,final_history_efficacy,55.00000000000001,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,final_history_locality,35.44971139971139,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,locality,41.32200577200577,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,final_history_efficacy,57.99999999999999,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,final_history_locality,33.25891053391053,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,locality,39.203391053391066,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,final_history_efficacy,60.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,final_history_locality,34.55974025974025,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,locality,40.24141414141413,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,final_history_efficacy,62.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,final_history_locality,38.80934343434343,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,locality,39.6724025974026,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9325/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,final_history_efficacy,56.99999999999999,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9325/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,final_history_locality,30.787481962481962,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9325/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,locality,38.90732323232322,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9325/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9327/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,final_history_efficacy,53.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9327/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,final_history_locality,28.03982683982683,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9327/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,locality,41.59462481962482,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9327/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9329/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,final_history_efficacy,60.0,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9329/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,final_history_locality,33.8366883116883,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9329/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,locality,41.742712842712834,results/meeting_20260803/imported_decisive_editing/recent/ssr_only/projective/seed_9329/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9311/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,final_history_efficacy,50.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9311/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,final_history_locality,27.25689033189032,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9311/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,locality,39.918470418470406,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9311/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9313/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,final_history_efficacy,56.99999999999999,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9313/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,final_history_locality,35.075613275613264,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9313/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,locality,38.0902958152958,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9313/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9315/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,final_history_efficacy,54.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9315/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,final_history_locality,34.21006493506493,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9315/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,locality,37.78427128427129,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9315/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,final_history_efficacy,55.00000000000001,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,final_history_locality,34.57002164502163,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,locality,39.492243867243864,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9317/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,final_history_efficacy,60.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,final_history_locality,36.31720779220778,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,locality,37.59347041847041,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9319/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,final_history_efficacy,59.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,final_history_locality,34.818434343434326,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,locality,40.00375180375179,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9321/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,final_history_efficacy,60.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,final_history_locality,33.36049783549784,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,locality,39.01284271284272,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9323/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9325/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,final_history_efficacy,56.99999999999999,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9325/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,final_history_locality,31.185894660894657,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9325/result_record.json
editing,recent,gpt2-xl,legacy:recent/recent_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,locality,38.85454545454546,results/meeting_20260803/imported_decisive_editing/recent/stabilized/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9311/results.json,full,projective,9311,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9311/results.json,full,projective,9311,500,100,final_history_efficacy,51.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9311/results.json,full,projective,9311,500,100,final_history_locality,13.5,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9311/results.json,full,projective,9311,500,100,locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9313/results.json,full,projective,9313,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9313/results.json,full,projective,9313,500,100,final_history_efficacy,60.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9313/results.json,full,projective,9313,500,100,final_history_locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9313/results.json,full,projective,9313,500,100,locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9315/results.json,full,projective,9315,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9315/results.json,full,projective,9315,500,100,final_history_efficacy,48.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9315/results.json,full,projective,9315,500,100,final_history_locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9315/results.json,full,projective,9315,500,100,locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9317/results.json,full,projective,9317,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9317/results.json,full,projective,9317,500,100,final_history_efficacy,53.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9317/results.json,full,projective,9317,500,100,final_history_locality,10.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9317/results.json,full,projective,9317,500,100,locality,12.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9319/results.json,full,projective,9319,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9319/results.json,full,projective,9319,500,100,final_history_efficacy,60.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9319/results.json,full,projective,9319,500,100,final_history_locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9319/results.json,full,projective,9319,500,100,locality,9.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9321/results.json,full,projective,9321,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9321/results.json,full,projective,9321,500,100,final_history_efficacy,60.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9321/results.json,full,projective,9321,500,100,final_history_locality,9.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9321/results.json,full,projective,9321,500,100,locality,10.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9323/results.json,full,projective,9323,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9323/results.json,full,projective,9323,500,100,final_history_efficacy,56.00000000000001,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9323/results.json,full,projective,9323,500,100,final_history_locality,14.499999999999998,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9323/results.json,full,projective,9323,500,100,locality,12.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9325/results.json,full,projective,9325,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9325/results.json,full,projective,9325,500,100,final_history_efficacy,56.99999999999999,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9325/results.json,full,projective,9325,500,100,final_history_locality,13.5,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9325/results.json,full,projective,9325,500,100,locality,8.5,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9327/results.json,full,projective,9327,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9327/results.json,full,projective,9327,500,100,final_history_efficacy,45.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9327/results.json,full,projective,9327,500,100,final_history_locality,12.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9327/results.json,full,projective,9327,500,100,locality,9.5,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9329/results.json,full,projective,9329,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9329/results.json,full,projective,9329,500,100,final_history_efficacy,46.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9329/results.json,full,projective,9329,500,100,final_history_locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_full_gaussian_reference_projective_l0p003_seed9329/results.json,full,projective,9329,500,100,locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/full/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9311/results.json,plain,none,9311,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9311/results.json,plain,none,9311,500,100,final_history_efficacy,51.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9311/results.json,plain,none,9311,500,100,final_history_locality,11.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9311/results.json,plain,none,9311,500,100,locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9313/results.json,plain,none,9313,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9313/results.json,plain,none,9313,500,100,final_history_efficacy,52.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9313/results.json,plain,none,9313,500,100,final_history_locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9313/results.json,plain,none,9313,500,100,locality,10.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9315/results.json,plain,none,9315,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9315/results.json,plain,none,9315,500,100,final_history_efficacy,44.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9315/results.json,plain,none,9315,500,100,final_history_locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9315/results.json,plain,none,9315,500,100,locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9317/results.json,plain,none,9317,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9317/results.json,plain,none,9317,500,100,final_history_efficacy,51.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9317/results.json,plain,none,9317,500,100,final_history_locality,12.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9317/results.json,plain,none,9317,500,100,locality,10.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9319/results.json,plain,none,9319,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9319/results.json,plain,none,9319,500,100,final_history_efficacy,48.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9319/result_record.json
