seed,arm,ssr_lambda,edits,immediate_efficacy_pct,immediate_locality_pct,immediate_rephrase_pct,history_efficacy_pct,pre_edit_output_consistency_pct,center_surround_contrast,kernel_alignment,effective_rank,source_sha256
14236,LoRA+SSR,0.03,2,100.0,0.0,50.0,50.0,16.78967885673046,0.040938247402664274,0.06028809688619471,6.120043982352529,a1fc319bc3df95242d10c5ca9c25019ad89f2425e309cb74e6e782f975f8d33c
14236,LoRA+SSR,0.03,5,80.0,0.0,40.0,0.0,19.56714764237404,0.08587428217288107,0.14452735266448663,6.517710832612855,a1fc319bc3df95242d10c5ca9c25019ad89f2425e309cb74e6e782f975f8d33c
14236,LoRA+SSR,0.03,10,80.0,0.0,60.0,10.0,17.82639343291521,0.13324334158096462,0.23918560857418925,6.597982420453003,a1fc319bc3df95242d10c5ca9c25019ad89f2425e309cb74e6e782f975f8d33c
14236,LoRA+SSR,0.03,25,72.0,0.0,48.0,4.0,17.825415171682835,0.2598577908772443,0.4797511459328234,6.845891031835761,a1fc319bc3df95242d10c5ca9c25019ad89f2425e309cb74e6e782f975f8d33c
14236,LoRA+SSR,0.03,50,72.0,0.0,50.0,0.0,25.034980475902557,0.3326974603613572,0.6257386777017797,6.979232155318771,a1fc319bc3df95242d10c5ca9c25019ad89f2425e309cb74e6e782f975f8d33c
14236,LoRA+SSR,0.03,100,62.0,0.0,44.0,0.0,18.02902091294527,0.35556627277817043,0.695099666182484,7.056121084839106,a1fc319bc3df95242d10c5ca9c25019ad89f2425e309cb74e6e782f975f8d33c
14236,LoRA+SSR,0.03,250,55.60000000000001,0.4,34.0,0.78125,17.837663739919662,0.33576452678867746,0.7161000202010785,7.241562043981893,a1fc319bc3df95242d10c5ca9c25019ad89f2425e309cb74e6e782f975f8d33c
14237,LoRA+SSR,0.03,1,100.0,0.0,100.0,100.0,22.60980699211359,0.02227859743288718,0.032322746460392536,6.120705157518387,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14237,LoRA+SSR,0.03,2,100.0,0.0,100.0,50.0,22.54416812211275,0.03877427304853752,0.06572099199235838,6.319906913808413,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14237,LoRA+SSR,0.03,5,100.0,0.0,100.0,20.0,22.5379241630435,0.0805398917457621,0.13381968593291407,6.32989514619112,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14237,LoRA+SSR,0.03,10,90.0,0.0,70.0,10.0,22.535986080765724,0.14044620316209538,0.24403692249740871,6.608315736055374,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14237,LoRA+SSR,0.03,25,80.0,0.0,56.00000000000001,0.0,22.58953396230936,0.2519371500904007,0.45912415334688766,6.759126017136233,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14237,LoRA+SSR,0.03,50,78.0,1.0,56.00000000000001,2.0,22.549687139689922,0.3321433941434537,0.6243603822908231,6.91816888323852,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14237,LoRA+SSR,0.03,100,73.0,0.5,44.0,1.0,23.369042947888374,0.37063853948244024,0.7082881778478622,6.996255288166659,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14237,LoRA+SSR,0.03,250,75.2,0.2,42.4,0.78125,22.8632727637887,0.3330253765785268,0.7081828439342124,7.0928138462560515,cb763a0b95ee22472ac000bc2a580cf311b8c82813277d734cfbf6d2c6ae006c
14238,LoRA+SSR,0.03,1,100.0,0.0,100.0,100.0,18.328248523175716,0.020443005065317266,0.029538514765460735,6.237621903419495,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14238,LoRA+SSR,0.03,2,100.0,0.0,50.0,50.0,18.327479995787144,0.04001937487295695,0.064763757637203,6.20505911644016,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14238,LoRA+SSR,0.03,5,100.0,0.0,40.0,20.0,18.71148142963648,0.07828336670146589,0.12948437670846552,6.390025716807161,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14238,LoRA+SSR,0.03,10,100.0,0.0,40.0,10.0,22.922006994485855,0.12778880041358726,0.22198074349268737,6.576056578329631,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14238,LoRA+SSR,0.03,25,92.0,0.0,40.0,8.0,18.76088846474886,0.25495058324720177,0.4768705368041992,6.911636969872884,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14238,LoRA+SSR,0.03,50,84.0,1.0,44.0,0.0,24.946594052016735,0.34453799003469093,0.63790938125125,6.942215201045785,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14238,LoRA+SSR,0.03,100,83.0,0.5,46.0,1.0,18.339440040290356,0.36315257461475475,0.7032952611999852,7.087071970105171,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14238,LoRA+SSR,0.03,250,70.8,0.2,40.400000000000006,0.78125,18.327884934842587,0.3393703250746642,0.7146098424813577,7.189693665930203,cc582a73478e3c41591cc5455618a9d1cfa706acfe429343b5f996cf0dbf19fe
14239,LoRA+SSR,0.03,1,100.0,0.0,100.0,100.0,18.0580522865057,0.01134921467330839,0.017327691170586537,5.8483951570732255,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14239,LoRA+SSR,0.03,2,100.0,0.0,100.0,50.0,18.0580522865057,0.028957251927100254,0.05099076486034651,5.906355666262763,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14239,LoRA+SSR,0.03,5,100.0,0.0,80.0,20.0,28.99684738367796,0.06813752864088331,0.11216322033266936,6.127278536558151,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14239,LoRA+SSR,0.03,10,100.0,0.0,70.0,10.0,27.78242025524378,0.13199317272353384,0.22442438985620225,6.426406394158091,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14239,LoRA+SSR,0.03,25,92.0,0.0,64.0,4.0,18.058603815734386,0.2630164488218725,0.4792616714590362,6.771120393914836,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14239,LoRA+SSR,0.03,50,94.0,0.0,68.0,2.0,18.06953400373459,0.34348425062905463,0.6309196443430015,6.821544864348002,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14239,LoRA+SSR,0.03,100,91.0,0.0,66.0,1.0,37.2494975104928,0.37494794824825867,0.7021272086671421,6.802076554724149,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14239,LoRA+SSR,0.03,250,82.8,0.4,53.2,0.78125,28.056127578020096,0.32828028140855686,0.6961888785340956,6.851618405963693,2e3121087dad8ee1b9cb7ca48bcd3ed3974614c31574910a1defe94ecb460f93
14240,LoRA+SSR,0.03,1,100.0,0.0,0.0,100.0,20.3475559130311,0.026318460015837833,0.03824401026473165,6.411938580019133,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
14240,LoRA+SSR,0.03,2,100.0,0.0,50.0,50.0,16.55581258237362,0.04592961302426245,0.06912921503369164,6.283341028860637,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
14240,LoRA+SSR,0.03,5,80.0,0.0,40.0,0.0,17.49845612794161,0.07918800009481076,0.12990550242830068,6.369568822639329,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
14240,LoRA+SSR,0.03,10,80.0,0.0,40.0,10.0,16.509034857153893,0.14337855294745946,0.25526569271460176,6.641650589449065,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
14240,LoRA+SSR,0.03,25,92.0,0.0,48.0,4.0,16.611643135547638,0.26092160027474165,0.48776158331228153,6.933144607714244,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
14240,LoRA+SSR,0.03,50,86.0,0.0,60.0,2.0,16.55581258237362,0.34281432987856014,0.645270908650543,7.006392053195409,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
14240,LoRA+SSR,0.03,100,84.0,0.0,52.0,1.0,16.555821895599365,0.36050444362418993,0.7029391987515348,7.096546645675387,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
14240,LoRA+SSR,0.03,250,77.2,0.2,51.2,0.0,19.332081079483032,0.3374843802303076,0.7115723863244057,7.152207471430302,814750997c1b997d11e37dcf1aed62941ece2320190e9cc18d25578ab49357ba
