rank,method,candidate_id,seed,avg_accuracy,avg_forgetting,final_new_accuracy,aa_gain_vs_kd_pp,af_reduction_vs_kd_pp,final_new_gain_vs_kd_pp,result_file
4,kd_ewc,scale_m16p0,19235,93.14999999999999,0.18947368421052602,93.6,0.36999999999999034,1.4736842105263157,-2.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19235/result.json
4,kd_ewc,scale_m16p0,19237,93.67,0.16842105263157983,94.2,0.04999999999999716,1.1684210526315784,-2.200000000000003,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19237/result.json
4,kd_ewc,scale_m16p0,19239,92.65,0.3052631578947382,92.4,0.30000000000001137,1.5052631578947373,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19239/result.json
4,kd_ewc,scale_m16p0,19241,93.53999999999999,0.1684210526315791,95.0,0.009999999999990905,1.3157894736842084,-1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19241/result.json
4,kd_ewc,scale_m16p0,19243,92.73,0.17894736842105294,92.6,-0.14999999999999147,1.4526315789473703,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19243/result.json
4,kd_ewc,scale_m16p0,19245,93.29,0.23157894736842136,94.0,0.18000000000002103,1.4000000000000012,-2.200000000000003,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19245/result.json
4,kd_ewc,scale_m16p0,19247,93.50999999999999,0.2315789473684221,95.8,1.1199999999999903,2.0210526315789474,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19247/result.json
4,kd_ewc,scale_m16p0,19249,93.64,0.22105263157894753,95.0,-0.01999999999999602,0.9894736842105268,-1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m16p0/seed_19249/result.json
4,kd_ewc,scale_m1p0,19231,94.83000000000001,0.28421052631578975,94.8,1.1400000000000006,1.3578947368421037,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19231/result.json
4,kd_ewc,scale_m1p0,19233,94.03,0.33684210526315966,92.4,1.3700000000000045,1.421052631578946,-1.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19233/result.json
4,kd_ewc,scale_m1p0,19235,94.06,0.30526315789473746,94.4,1.2800000000000011,1.3578947368421042,-1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19235/result.json
4,kd_ewc,scale_m1p0,19237,94.71000000000001,0.37894736842105053,95.4,1.0900000000000034,0.9578947368421078,-1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19237/result.json
4,kd_ewc,scale_m1p0,19239,93.59,0.2315789473684206,92.4,1.240000000000009,1.5789473684210549,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19239/result.json
4,kd_ewc,scale_m1p0,19241,94.57,0.3684210526315789,96.8,1.039999999999992,1.1157894736842084,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19241/result.json
4,kd_ewc,scale_m1p0,19243,93.8,0.34736842105263127,93.4,0.9200000000000017,1.284210526315792,0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19243/result.json
4,kd_ewc,scale_m1p0,19245,94.12,0.4526315789473681,95.2,1.0100000000000193,1.1789473684210545,-1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19245/result.json
4,kd_ewc,scale_m1p0,19247,94.38000000000001,0.22105263157894678,98.0,1.990000000000009,2.031578947368423,1.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19247/result.json
4,kd_ewc,scale_m1p0,19249,94.49000000000001,0.38947368421052586,96.2,0.8300000000000125,0.8210526315789485,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m1p0/seed_19249/result.json
4,kd_ewc,scale_m2p0,19231,94.73,0.25263157894736976,94.4,1.039999999999992,1.3894736842105235,-1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19231/result.json
4,kd_ewc,scale_m2p0,19233,93.88,0.25263157894736976,91.6,1.2199999999999989,1.5052631578947357,-2.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19233/result.json
4,kd_ewc,scale_m2p0,19235,93.93,0.29473684210526435,94.0,1.1500000000000057,1.3684210526315774,-2.200000000000003,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19235/result.json
4,kd_ewc,scale_m2p0,19237,94.69,0.2315789473684191,95.0,1.0699999999999932,1.1052631578947392,-1.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19237/result.json
4,kd_ewc,scale_m2p0,19239,93.44,0.21052631578947442,92.0,1.0900000000000034,1.6000000000000012,-1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19239/result.json
4,kd_ewc,scale_m2p0,19241,94.41,0.284210526315789,96.6,0.8799999999999955,1.1999999999999984,-0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19241/result.json
4,kd_ewc,scale_m2p0,19243,93.67,0.3052631578947367,92.6,0.7900000000000063,1.3263157894736866,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19243/result.json
4,kd_ewc,scale_m2p0,19245,94.13000000000001,0.30526315789473746,94.4,1.0200000000000244,1.3263157894736852,-1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19245/result.json
4,kd_ewc,scale_m2p0,19247,94.19000000000001,0.34736842105263205,97.2,1.8000000000000114,1.9052631578947377,0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19247/result.json
4,kd_ewc,scale_m2p0,19249,94.34,0.3263157894736836,96.0,0.6800000000000068,0.8842105263157907,-0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m2p0/seed_19249/result.json
4,kd_ewc,scale_m4p0,19231,94.50999999999999,0.2631578947368421,94.2,0.819999999999979,1.3789473684210514,-1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19231/result.json
4,kd_ewc,scale_m4p0,19233,93.64,0.2736842105263152,91.6,0.980000000000004,1.4842105263157905,-2.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19233/result.json
4,kd_ewc,scale_m4p0,19235,93.73,0.15789473684210525,93.4,0.9500000000000028,1.5052631578947364,-2.799999999999997,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19235/result.json
4,kd_ewc,scale_m4p0,19237,94.35,0.25263157894736754,94.6,0.7299999999999898,1.0842105263157906,-1.8000000000000114,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19237/result.json
4,kd_ewc,scale_m4p0,19239,93.36,0.18947368421052527,92.4,1.0100000000000051,1.6210526315789502,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19239/result.json
4,kd_ewc,scale_m4p0,19241,94.27000000000001,0.18947368421052602,96.4,0.7400000000000091,1.2947368421052614,-0.3999999999999915,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19241/result.json
4,kd_ewc,scale_m4p0,19243,93.42999999999999,0.21052631578947367,92.4,0.5499999999999972,1.4210526315789496,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19243/result.json
4,kd_ewc,scale_m4p0,19245,94.01,0.2315789473684221,94.2,0.9000000000000199,1.4000000000000004,-2.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19245/result.json
4,kd_ewc,scale_m4p0,19247,94.05,0.18947368421052602,96.4,1.6599999999999966,2.0631578947368436,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19247/result.json
4,kd_ewc,scale_m4p0,19249,94.16,0.21052631578947367,96.2,0.5,1.0000000000000007,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m4p0/seed_19249/result.json
4,kd_ewc,scale_m8p0,19231,94.19,0.2842105263157883,94.0,0.4999999999999858,1.357894736842105,-1.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19231/result.json
4,kd_ewc,scale_m8p0,19233,93.3,0.21052631578947442,91.0,0.6400000000000006,1.5473684210526313,-3.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19233/result.json
4,kd_ewc,scale_m8p0,19235,93.44999999999999,0.12631578947368602,93.6,0.6699999999999875,1.5368421052631558,-2.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19235/result.json
4,kd_ewc,scale_m8p0,19237,94.04,0.2315789473684206,94.2,0.4200000000000017,1.1052631578947376,-2.200000000000003,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19237/result.json
4,kd_ewc,scale_m8p0,19239,92.98,0.2631578947368406,92.4,0.6300000000000097,1.547368421052635,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19239/result.json
4,kd_ewc,scale_m8p0,19241,93.9,0.16842105263157836,95.6,0.37000000000000455,1.315789473684209,-1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19241/result.json
4,kd_ewc,scale_m8p0,19243,93.18000000000002,0.21052631578947367,92.4,0.3000000000000256,1.4210526315789496,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19243/result.json
4,kd_ewc,scale_m8p0,19245,93.66999999999999,0.21052631578947292,94.2,0.5600000000000023,1.4210526315789496,-2.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19245/result.json
4,kd_ewc,scale_m8p0,19247,93.70999999999998,0.29473684210526285,95.8,1.319999999999979,1.957894736842107,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19247/result.json
4,kd_ewc,scale_m8p0,19249,93.82,0.284210526315789,95.6,0.1599999999999966,0.9263157894736853,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_ewc_scale_m8p0/seed_19249/result.json
4,kd_mas,scale_m0p0625,19231,94.14000000000001,1.063157894736843,95.8,0.45000000000000284,0.5789473684210504,0.3999999999999915,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19231/result.json
4,kd_mas,scale_m0p0625,19233,93.21000000000001,1.11578947368421,93.4,0.5500000000000114,0.6421052631578956,-0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19233/result.json
4,kd_mas,scale_m0p0625,19235,93.35999999999999,1.0842105263157922,95.8,0.5799999999999841,0.5789473684210495,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19235/result.json
4,kd_mas,scale_m0p0625,19237,93.94,1.1052631578947383,95.6,0.3199999999999932,0.23157894736842,-0.8000000000000114,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19237/result.json
4,kd_mas,scale_m0p0625,19239,92.58,1.357894736842106,93.0,0.23000000000000398,0.4526315789473696,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19239/result.json
4,kd_mas,scale_m0p0625,19241,93.93,1.0315789473684223,97.4,0.4000000000000057,0.45263157894736517,0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19241/result.json
4,kd_mas,scale_m0p0625,19243,93.22,1.1894736842105267,93.8,0.3400000000000034,0.44210526315789656,0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19243/result.json
4,kd_mas,scale_m0p0625,19245,93.21000000000001,1.357894736842105,96.0,0.10000000000002274,0.27368421052631753,-0.20000000000000284,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19245/result.json
4,kd_mas,scale_m0p0625,19247,93.44,1.4105263157894727,98.2,1.0499999999999972,0.8421052631578969,1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19247/result.json
4,kd_mas,scale_m0p0625,19249,93.45,1.3052631578947373,95.8,-0.20999999999999375,-0.09473684210526301,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p0625/seed_19249/result.json
4,kd_mas,scale_m0p125,19231,94.37,0.8105263157894725,95.6,0.6799999999999926,0.8315789473684209,0.19999999999998863,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19231/result.json
4,kd_mas,scale_m0p125,19233,93.47,0.9368421052631585,93.2,0.8100000000000023,0.8210526315789471,-0.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19233/result.json
4,kd_mas,scale_m0p125,19235,93.52,0.8315789473684202,95.8,0.7399999999999949,0.8315789473684215,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19235/result.json
4,kd_mas,scale_m0p125,19237,94.0,0.9789473684210516,95.8,0.37999999999999545,0.3578947368421067,-0.6000000000000085,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19237/result.json
4,kd_mas,scale_m0p125,19239,92.63000000000001,1.3368421052631596,94.0,0.28000000000001535,0.47368421052631593,1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19239/result.json
4,kd_mas,scale_m0p125,19241,94.27000000000001,0.7368421052631586,97.2,0.7400000000000091,0.7473684210526288,0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19241/result.json
4,kd_mas,scale_m0p125,19243,93.54999999999998,0.8421052631578955,94.8,0.6699999999999875,0.7894736842105278,1.7999999999999972,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19243/result.json
4,kd_mas,scale_m0p125,19245,93.61,0.91578947368421,95.8,0.5000000000000142,0.7157894736842125,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19245/result.json
4,kd_mas,scale_m0p125,19247,93.73,1.1052631578947383,98.0,1.3400000000000034,1.1473684210526314,1.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19247/result.json
4,kd_mas,scale_m0p125,19249,93.98,0.936842105263157,95.2,0.3200000000000074,0.2736842105263173,-1.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p125/seed_19249/result.json
4,kd_mas,scale_m0p25,19231,94.51000000000002,0.5789473684210511,95.0,0.8200000000000074,1.0631578947368423,-0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19231/result.json
4,kd_mas,scale_m0p25,19233,93.66,0.621052631578948,94.0,1.0,1.1368421052631577,0.0,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19233/result.json
4,kd_mas,scale_m0p25,19235,93.67,0.5789473684210527,94.8,0.8900000000000006,1.084210526315789,-1.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19235/result.json
4,kd_mas,scale_m0p25,19237,94.21000000000001,0.7578947368421011,95.6,0.5900000000000034,0.5789473684210572,-0.8000000000000114,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19237/result.json
4,kd_mas,scale_m0p25,19239,92.77,0.873684210526314,93.6,0.4200000000000017,0.9368421052631616,0.5999999999999943,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19239/result.json
4,kd_mas,scale_m0p25,19241,94.45,0.4526315789473689,97.2,0.9200000000000017,1.0315789473684185,0.4000000000000057,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19241/result.json
4,kd_mas,scale_m0p25,19243,93.84,0.32631578947368434,94.2,0.960000000000008,1.305263157894739,1.2000000000000028,/unify/ydchen/unidit/bioreg_meeting_20260803_final/results/ssr_cosmos_lrrobust_cifar100_rank4_1node_20260907_r2_cifar100_lowrank_fixedkd_functionalspace/rank_4/robustness/kd_mas_scale_m0p25/seed_19243/result.json
